Date,Open,High,Low,Close,Volume,Ticker,Daily_Return,MA7,MA30,Volatility,Outlier_Flag
2023-05-22,48.29688228208294,48.41947991930819,47.84198062006672,47.93876647949219,16117800,WMT,,,,,0
2023-05-23,47.75164489675237,48.02587519037644,47.451606517493595,47.84843444824219,16302300,WMT,-0.0018843211430699114,,,,0
2023-05-24,47.91295848944359,47.9226355985479,47.19995750872617,47.62904739379883,20515200,WMT,-0.004585041432874304,,,,0
2023-05-25,47.3870841653462,47.567755553366766,46.80958849478847,47.1547966003418,21299100,WMT,-0.009957175702799748,,,,0
2023-05-26,47.00638292762928,47.36772197892255,46.932181910801944,47.23867416381836,15720900,WMT,0.0017787705498437667,,,,0
2023-05-30,47.19995220203549,47.51935214872571,46.97411486283911,47.12252426147461,15742500,WMT,-0.0024587883635547314,,,,0
2023-05-31,46.916044533176894,47.52580576234407,46.78376979190289,47.38385391235352,30130800,WMT,0.005545748131590811,47.47372817993164,,,0
2023-06-01,47.170923993510534,47.71615766594133,47.08381524021842,47.55807113647461,20239200,WMT,0.003676721282387385,47.41934313092913,,,0
2023-06-02,47.49677134922295,48.074266941690986,47.458055529576,48.012969970703125,19178100,WMT,0.00956512371839291,47.442848205566406,,,0
2023-06-05,48.19041871616203,48.79695307375331,48.19041871616203,48.32914733886719,15553200,WMT,0.006585249118248537,47.54286248343332,,,0
2023-06-06,48.296884784100854,48.45496762425649,47.912960875965034,48.32269287109375,15015600,WMT,-0.000133552279086957,47.70970480782645,,,0
2023-06-07,48.15169319152832,48.509805252820954,48.08394236080116,48.39366149902344,24256500,WMT,0.0014686397572876153,47.87470299857004,,,0
2023-06-08,48.51948899998038,49.17764313171737,48.325913603797105,49.09375762939453,18873000,WMT,0.014466690650907221,48.15630776541574,,,0
2023-06-09,49.09053324467878,49.59382778617567,48.9098618945441,49.39057159423828,15603900,WMT,0.006045859579223434,48.4429817199707,,,0
2023-06-12,49.50027420585766,49.78095839037178,49.4163923823332,49.716434478759766,14713500,WMT,0.006597673888015798,48.75131934029715,,,0
2023-06-13,49.85193880567292,50.17133513875422,49.70675630472591,50.10358428955078,15738900,WMT,0.007787159615326278,49.04997852870396,,,0
2023-06-14,50.30038439842343,50.758509343485095,50.20359483809758,50.610103607177734,21103200,WMT,0.010109442763610588,49.3758294241769,,,0
2023-06-15,50.65203981003862,51.04886775458297,50.64558963447764,50.88755798339844,18160500,WMT,0.005482193404981572,49.74223872593471,,,0
2023-06-16,51.00047487639521,51.02305972124219,50.09712538824411,50.17778396606445,34675800,WMT,-0.01394788913953271,49.997113364083425,,,0
2023-06-20,49.90999628901848,50.15196460159245,49.64544313501362,49.73577880859375,19994400,WMT,-0.008808781945604305,50.0888306753976,,,0
2023-06-21,49.751918172488,50.11648416950618,49.47768786428242,49.832576751708984,19251000,WMT,0.0019462436385635495,50.15197426932199,,,0
2023-06-22,50.00033801401327,50.35522688454956,49.83902455539278,50.24876022338867,13307400,WMT,0.008351634589423673,50.22802080426897,,,0
2023-06-23,50.29070264800884,50.42298109593582,50.01324540054698,50.15520095825195,18975000,WMT,-0.0018619218607740518,50.235394614083425,,,0
2023-06-26,50.216494234316436,50.25843698859967,49.78740435099474,50.02292251586914,14106300,WMT,-0.0026373823622583004,50.15151160103934,,,0
2023-06-27,49.73255342421753,50.28101765737308,49.70351840729021,49.842247009277344,12093600,WMT,-0.003611854276096671,50.00218146187918,,,0
2023-06-28,49.919679150637265,50.22617137464981,49.89064044127165,50.11325454711914,18889800,WMT,0.0054373057818069,49.992962973458425,,,0
2023-06-29,49.848706510119705,49.9261344613913,49.40670887860109,49.77450180053711,21530400,WMT,-0.006759743497870785,49.99849482945034,,,0
2023-06-30,49.99711252214111,50.82303036518069,49.93581554754101,50.710113525390625,19073100,WMT,0.018797008327734233,50.12385722569057,,,0
2023-07-03,50.59073681393608,51.11661251283654,50.43587723674444,51.0391845703125,8647500,WMT,0.006489258691111166,50.23677498953683,,,0
2023-07-05,51.02628188505114,51.33600104766791,50.76172871576212,51.01015090942383,17585400,WMT,-0.0005688504064690347,50.3589106968471,49.17990417480469,,0
