Date,Open,High,Low,Close,Volume,Ticker,Daily_Return,MA7,MA30,Volatility,Outlier_Flag
2023-05-08,48.89654347253973,49.4395883347357,48.82866332716405,49.36524200439453,14926200,WMT,,,,,0
2023-05-09,49.365237883572824,49.51393053184288,49.24240627381546,49.44927978515625,15209700,WMT,0.0017023674421414725,,,,0
2023-05-10,49.67877846959037,49.89211815344767,48.883607992364055,49.31028366088867,15827700,WMT,-0.002810882683660476,,,,0
2023-05-11,49.310288083046274,49.543022640779554,49.13250869641187,49.494537353515625,11926800,WMT,0.0037366179820437218,,,,0
2023-05-12,49.64968755063277,49.80160958194837,49.36200154962435,49.478370666503906,16119300,WMT,-0.0003266357839906142,,,,0
2023-05-15,49.61736175744196,49.73049407795167,48.93209055310943,49.093711853027344,16113900,WMT,-0.007774282141771671,,,,0
2023-05-16,48.76078006724224,48.98058225255289,48.34703303645033,48.414913177490234,15512100,WMT,-0.013826591021865342,49.22947692871094,,,0
2023-05-17,48.854519492690585,48.85774888566059,48.069044561337385,48.334102630615234,26985900,WMT,-0.0016691251015724662,49.082171303885325,,,0
2023-05-18,49.067859239830575,49.872729086532686,48.46986661611226,48.9611930847168,46768500,WMT,0.012974078755407792,49.01244463239397,,,0
2023-05-19,48.9385630534447,48.95795790787338,48.19834398883642,48.45693588256836,27594000,WMT,-0.010299119984186866,48.890537806919646,,,0
2023-05-22,48.38905744951963,48.51188906577633,47.9332876023353,48.03025817871094,16117800,WMT,-0.00880529682874387,48.68135506766183,,,0
2023-05-23,47.84277640212329,48.11753004985443,47.54216541538199,47.93975067138672,16302300,WMT,-0.0018843851929227773,48.46155221121652,,,0
2023-05-24,48.0043969197661,48.01409249693614,47.29003522803123,47.71994400024414,20515200,WMT,-0.004585060791185369,48.26529966081892,,,0
2023-05-25,47.47751616401597,47.6585323395458,46.898918419156104,47.24478530883789,21299100,WMT,-0.009957234891219024,48.09813853672573,,,0
2023-05-26,47.09608475956412,47.45811335072054,47.02174214564451,47.328819274902344,15720900,WMT,0.001778692939657267,47.95452662876674,,,0
2023-05-30,47.29003527922345,47.61004481403207,47.06376692004697,47.212459564208984,15742500,WMT,-0.002458538211517647,47.70470755440848,,,0
2023-05-31,47.00558294096284,47.61650788821692,46.87305575577883,47.47428512573242,30130800,WMT,0.005545687810806665,47.56432887486049,,,0
2023-06-01,47.260944443688224,47.80721863380426,47.17366945305069,47.64883041381836,20239200,WMT,0.0036766280445017507,47.50983919416155,,,0
2023-06-02,47.58741902620568,48.166016770092384,47.54862931734449,48.1046028137207,19178100,WMT,0.009565237928068182,47.53338950020926,,,0
2023-06-05,48.28237810828778,48.890069885389266,48.28237810828778,48.42137145996094,15553200,WMT,0.006584996605561555,47.63359342302595,,,0
2023-06-06,48.38905583766086,48.54744036729382,48.00439923897454,48.414913177490234,15015600,WMT,-0.00013337669454582812,47.80075454711914,,,0
2023-06-07,48.24359283447266,48.60238836852368,48.17571269827895,48.48602294921875,24256500,WMT,0.0014687576009446701,47.96606935773577,,,0
2023-06-08,48.61208958899616,49.27149982341515,48.41814474960408,49.18745422363281,18873000,WMT,0.014466669603912408,48.24821145193918,,,0
2023-06-09,49.18422937844346,49.68848452781251,49.00321319182259,49.484840393066406,15603900,WMT,0.006045976034488643,48.53543363298689,,,0
2023-06-12,49.594737036537936,49.875956858945415,49.51069513885995,49.811309814453125,14713500,WMT,0.006597362319318734,48.844359261649,,,0
2023-06-13,49.94707396391246,50.2670798183367,49.80161440332581,50.19919967651367,15738900,WMT,0.007787184547152659,49.14358738490513,,,0
2023-06-14,50.39637385901152,50.855373055172535,50.299399592787346,50.70668411254883,21103200,WMT,0.010109412885173752,49.470060620989116,,,0
2023-06-15,50.74870490668606,51.146290163507565,50.7422424215153,50.98467254638672,18160500,WMT,0.00548228381924698,49.83716910226004,,,0
2023-06-16,51.09780138536712,51.12042932989327,50.192727994599885,50.27354049682617,34675800,WMT,-0.013947957573200997,50.092528751918245,,,0
2023-06-20,50.005249896465216,50.24768000740372,49.7401918407542,49.8306999206543,19994400,WMT,-0.008808621230880553,50.184420994349885,48.82876714070638,,0
2023-06-21,49.84686845515051,50.212130217191174,49.57211478530913,49.92768096923828,19251000,WMT,0.0019462108446883786,50.24768393380301,48.84751510620117,0.007653419843498008,0
2023-06-22,50.09575399341584,50.45132010075705,49.93413269924351,50.34465026855469,13307400,WMT,0.008351465383968248,50.323875427246094,48.87736078898112,0.007787359172016131,0
2023-06-23,50.38667580415838,50.51920668801227,50.108689066227434,50.25091552734375,18975000,WMT,-0.0018618610063020347,50.331263405936106,48.90871518452962,0.007774826793803448,0
2023-06-26,50.31233027145335,50.35435307169396,49.88242148839323,50.11838912963867,14106300,WMT,-0.0026372931978316805,50.247221265520366,48.92951024373372,0.0077749232384678605,0
2023-06-27,49.82747117273069,50.376982184838184,49.79838074062267,49.937374114990234,12093600,WMT,-0.0036117484578408465,50.0976072038923,48.94481035868327,0.007809251072754801,0
2023-06-28,50.01495179819216,50.32202896838491,49.98585766790297,50.20889663696289,18889800,WMT,0.005437260704726388,50.08837236676897,48.98198318481445,0.007707900836947992,0
2023-06-29,49.9438340787895,50.02140978781185,49.50099297182312,49.86948776245117,21530400,WMT,-0.00675993493674687,50.09391348702567,49.030469004313154,0.007345667343478305,0
2023-06-30,50.0925193656031,50.92001326394645,50.03110542123085,50.806880950927734,19073100,WMT,0.018796928353099318,50.21951348440988,49.112894948323564,0.008008415772250291,0
2023-07-03,50.687289245974775,51.21416857875915,50.53213411924692,51.136592864990234,8647500,WMT,0.006489512992953861,50.33264814104353,49.18540827433268,0.007777689763907764,0
2023-07-05,51.12366756057163,51.43397783445025,50.85860948110396,51.10750579833984,17585400,WMT,-0.0005688111980239885,50.45501817975725,49.273760604858396,0.0074662189984282855,0
2023-07-06,51.049317858077686,51.13012666389144,50.70668408239938,50.78425979614258,14427000,WMT,-0.006324824448931676,50.55014256068638,49.365560658772786,0.00735762682706133,0
2023-07-07,50.364046349061226,50.51920146354538,49.60119944471672,49.61412811279297,19774800,WMT,-0.02304122749936166,50.50396456037249,49.421373240152995,0.008634635447896824,0
2023-07-10,49.959994045024,50.26383808483502,49.88241463959755,50.06343078613281,12967800,WMT,0.009055942136449557,50.48318372453962,49.49948946634928,0.008679568171161629,0
2023-07-11,50.027872037481515,50.26706902867604,49.73372358632296,49.98908233642578,11460900,WMT,-0.001485084991970309,50.50026866367885,49.590966033935544,0.00842340878648632,0
