Date,Open,High,Low,Close,Volume,Ticker,Daily_Return,MA7,MA30,Volatility,Outlier_Flag
2023-05-08,477.8439958841797,480.6109360994712,476.2395739956833,479.4676513671875,1015000,COST,,,,,0
2023-05-09,477.450164818542,482.042508758193,476.9025643578359,481.12982177734375,1571800,COST,0.0034666997980292713,,,,0
2023-05-10,482.2442041287743,485.14563288255056,475.66311903796515,480.0440979003906,1257600,COST,-0.0022566131380972188,,,,0
2023-05-11,479.90001492160536,483.25299350623607,478.0169403975017,482.18658447265625,1046700,COST,0.004463103664093415,,,,0
2023-05-12,483.4163138549832,486.1640204738916,481.52365192563934,484.2809753417969,1472800,COST,0.004343527871956798,,,,0
2023-05-15,484.2233504734328,485.1744752109116,479.27550811221266,482.3306884765625,1135700,COST,-0.004027180427349841,,,,0
2023-05-16,480.3707970362366,480.6494203079795,474.8945582222208,476.67193603515625,1229300,COST,-0.011732101184105392,480.87310791015625,,,0
2023-05-17,478.4492716471354,478.45888844447,472.58874257631186,475.5670471191406,2069500,COST,-0.002317923151100132,480.31587873186385,,,0
2023-05-18,475.5670749217256,479.0257504214211,474.6831797808845,478.5453796386719,2298900,COST,0.006262697421053787,479.94667271205356,,,0
2023-05-19,479.7847270890678,479.7847270890678,474.5294697433648,477.0273742675781,1635000,COST,-0.003172124182329261,479.51571219308033,,,0
2023-05-22,477.488576149942,477.488576149942,469.36071040723385,472.5599670410156,1943800,COST,-0.009365096150764307,478.1404811314174,,,0
2023-05-23,468.0445011176394,468.0445011176394,464.0093746444467,465.8347778320313,1800200,COST,-0.014231398506087567,475.50531005859375,,,0
2023-05-24,468.1213067226413,468.1213067226413,462.0302089898344,463.8075866699219,1600600,COST,-0.004351738553192375,472.8591526576451,,,0
2023-05-25,461.3576032083986,469.360595206983,458.033446291131,467.4486999511719,3421900,COST,0.00785048236789887,471.5415475027902,,,0
2023-05-26,466.5840657486282,490.69868130567056,465.1141325456908,487.345703125,5302600,COST,0.042565105381417334,473.2242126464844,,,1
2023-05-30,489.77645532433024,494.580133875858,481.8983626880323,488.0855407714844,2544800,COST,0.001518096172266059,474.5870928083147,,,0
2023-05-31,488.8828845274571,493.6962086170636,485.12641122566527,491.4768981933594,3320800,COST,0.006948284959465312,476.6513105119978,,,0
2023-06-01,489.33446003831466,493.57133361272986,482.3883176904571,492.47607421875,2407700,COST,0.0020330071038201503,479.4964686802455,,,0
2023-06-02,490.2856201989078,498.14447880665966,489.4017250987075,492.4665222167969,2284800,COST,-1.93958700801522e-05,483.3010035923549,,,0
2023-06-05,492.46652562780423,498.5479772798232,491.9188959201752,497.904296875,2023500,COST,0.011041917395167244,488.17196219308033,,,0
2023-06-06,497.90435917343274,498.2694456908655,492.6298969071232,495.9924926757813,1410300,COST,-0.0038397021500271578,492.24964686802457,,,0
2023-06-07,494.3111125004686,498.9034263220081,490.5257886912131,491.1598815917969,1784700,COST,-0.009743314980259932,492.7945295061384,,,0
2023-06-08,492.3799443854735,499.8640984300933,492.3799443854735,499.6719970703125,1530400,COST,0.017330640790385266,494.4497375488281,,,0
2023-06-09,497.846661109877,501.5647261796893,495.262264020929,496.972412109375,1287300,COST,-0.005402714134003395,495.2348109654018,,,0
2023-06-12,496.9723460183294,500.805694872069,495.74256886357466,500.5174255371094,1404500,COST,0.007133219754971387,496.3835754394531,,,0
2023-06-13,501.5263977050781,502.4198804435284,497.5777047783532,501.5263977050781,1204700,COST,0.0020158582228899657,497.67784336635043,,,0
2023-06-14,504.38931705343293,507.1274070332615,502.602351832092,506.5029602050781,1841400,COST,0.009922832622115463,498.9062238420759,,,0
2023-06-15,508.2321944363867,510.4034793562946,505.9840337864908,508.4051208496094,1871600,COST,0.003755477843132571,500.67945643833707,,,0
2023-06-16,509.28902061489094,509.596464916432,502.1123101100256,503.09228515625,3147800,COST,-0.010450004288865111,502.3840855189732,,,0
2023-06-20,501.4590622799899,502.3717784776159,497.798639330783,499.2973937988281,1684400,COST,-0.007543131686551852,502.33057076590404,487.3265329996745,,0
2023-06-21,497.5776308573431,501.16123671695703,496.2614196236466,499.2205200195313,1273600,COST,-0.00015396391059030456,502.65172903878346,487.9849619547526,0.010727946207046835,0
2023-06-22,500.24842440808015,504.0817730777127,499.27806624579233,503.6206359863281,1114000,COST,0.008813972563917583,503.0950448172433,488.7346557617187,0.010807568889934442,0
2023-06-23,502.5926883479461,504.7735902426268,498.9514992978761,503.8512573242187,1434300,COST,0.00045792670397415414,503.4271676199777,489.528227742513,0.01078568354731358,0
2023-06-26,503.812843357574,504.2643636955082,500.7961011101239,502.8712768554687,1278500,COST,-0.0019449797028479043,502.9083557128906,490.21771748860675,0.010791916996622759,0
2023-06-27,502.1316731316841,511.5084628701022,501.6032182852883,509.5101623535156,1673600,COST,0.013201958042942774,503.0662187848772,491.0586903889974,0.010992947416091895,0
2023-06-28,508.21292619791535,512.5458789462185,507.85745659957973,511.8829650878906,1245200,COST,0.004657027297384264,504.322030203683,492.04376627604165,0.010949775950963442,0
2023-06-29,509.7501804914387,511.5467621903364,508.1841673427096,510.8165893554687,1121800,COST,-0.00208324129762516,505.9676295689174,493.1819213867187,0.010669374292712686,0
2023-06-30,513.1992756898142,518.3776864991704,512.6804963847482,517.2440185546875,2221900,COST,0.01258265556200655,508.5424150739397,494.57115376790364,0.01079009846019334,0
2023-07-03,516.1584319760426,519.8380887755496,513.3626996812568,519.7996215820312,951400,COST,0.004940807308869033,510.85369873046875,495.9462951660156,0.010778415262433087,0
2023-07-05,519.9726033501761,524.6130022570551,516.3986723136377,519.8861694335938,1630400,COST,0.00016650233661019698,513.1444004603794,497.3749216715495,0.01073159379824721,0
2023-07-06,517.7244719689309,519.0887087112561,515.5147778721742,516.2737426757812,1750100,COST,-0.006948495594233939,515.0590384347098,498.83204752604166,0.010644865440058033,0
2023-07-07,512.9302976238376,515.3994103353294,504.0338218802159,504.4373168945313,2740600,COST,-0.02292664685967416,514.3343462262835,500.118798828125,0.01123258958588316,0
2023-07-10,504.4469463379351,510.2978880677217,504.4469463379351,506.3204040527344,1955600,COST,0.003733044909912442,513.5396946498325,501.5358927408854,0.011153841995183702,0
2023-07-11,506.79107579818526,509.92310206592686,505.4940983962923,508.8470764160156,1262300,COST,0.0049902637599770205,513.2583356584821,502.91583862304685,0.011123019113202988,0
2023-07-12,511.1145178358794,518.906117934789,510.25944376087375,516.8789672851562,1960500,COST,0.015784488584884793,513.2061854771206,503.90028076171876,0.00862287824073225,0
2023-07-13,516.6868348194231,517.9550208026321,511.8735098901342,517.3113403320312,1647200,COST,0.0008365073339045015,512.8507167271206,504.8744740804037,0.0086250868849374,0
2023-07-14,517.5611110145929,525.39111960747,516.9750140926823,525.2374267578125,1828700,COST,0.015321694708440026,513.6151820591518,505.9998250325521,0.008921907124862872,0
2023-07-17,524.7376717731086,532.4524524937809,524.660796050838,531.2515258789062,1909900,COST,0.011450248620357373,515.754865373884,507.29234008789064,0.009078110507602086,0
2023-07-18,530.9729482253648,533.2114921699723,527.8217468359933,531.8568725585938,1778800,COST,0.0011394728300986312,519.6719447544643,508.6053517659505,0.00906917615012111,0
2023-07-19,532.711792815757,534.0664708244342,530.3484068551592,532.3563232421875,1261100,COST,0.0009390697184958885,523.391361781529,509.7537526448568,0.008931735470824185,0
2023-07-20,532.0681846355285,539.0431764801342,531.9721339525287,535.0945434570312,1732800,COST,0.005143585405668283,527.1409999302456,511.0571543375651,0.008870170205550046,0
2023-07-21,537.2177975101708,539.9847376665626,535.565350309579,535.959228515625,5264300,COST,0.0016159481892814576,529.8667515345982,512.5504659016927,0.008563542079409656,0
2023-07-24,536.0938248456696,544.3273875793539,534.0570572990258,541.791015625,2086400,COST,0.01088102750936204,533.3638480050223,513.954433186849,0.008265834399050952,0
2023-07-25,544.5195751718704,545.2689231823208,542.1465127542389,543.0015869140625,1602500,COST,0.0022343878989319332,535.9015851702009,515.4887390136719,0.008122957138379882,0
2023-07-26,543.3089905456133,545.730078137407,541.3010148043376,543.9430541992188,1306400,COST,0.0017338205041106391,537.7146606445312,516.9362599690755,0.008087706267076925,0
2023-07-27,545.4321606223853,548.7371138757271,538.5916855276325,539.7734375,1485300,COST,-0.0076655390063895545,538.8455984933036,518.2111612955729,0.008310525418289654,0
2023-07-28,542.4154386609116,545.5186148623187,540.5323642588748,541.2048950195312,1371400,COST,0.0026519599151844098,540.1096801757812,519.3678924560547,0.008191337481551104,0
2023-07-31,540.8974797238019,542.1368151836408,537.1025389641901,538.658935546875,1365900,COST,-0.004704243247031892,540.618879045759,520.3763529459635,0.008282611397683132,0
2023-08-01,538.6206068247753,540.7822755809973,532.7696642567666,533.6631469726562,1445300,COST,-0.00927449308744277,540.2908673967634,521.3953816731771,0.008224444357461665,0
2023-08-02,530.5790934493185,534.7775289808706,529.3877834091077,530.66552734375,1635000,COST,-0.005617063209088058,538.7015119280134,522.4409861246745,0.008154591755175574,0
2023-08-03,531.7991792503456,538.3513835520017,530.5405518081974,535.7958374023438,1463400,COST,0.009667690464601142,537.672119140625,523.6601633707683,0.008258914086641296,0
2023-08-04,539.0432610396396,539.2545960309915,529.7624649571569,530.3677368164062,1142000,COST,-0.010130912200165931,535.7327880859375,524.5517333984375,0.008472516664836761,0
2023-08-07,533.2018905074628,537.5924859916757,533.2018905074628,536.4876098632812,1015400,COST,0.01153892407485091,535.2633841378348,525.6396118164063,0.008653355268932525,0
2023-08-08,536.093857741945,536.9585487100395,530.1757147909799,534.2876586914062,1020400,COST,-0.00410065606628951,534.2752075195312,526.6868245442708,0.008697203485644615,0
2023-08-09,536.074483995296,540.0231758356484,534.9504329418542,537.7269897460938,1471800,COST,0.006437227210359442,534.142072405134,527.6273854573568,0.008483396515145918,0
2023-08-10,541.0894216622149,546.8634852946406,538.6875688127191,539.446533203125,1107200,COST,0.0031978001659227484,534.9682704380581,528.5461710611979,0.008470821196085386,0
2023-08-11,538.3514898792483,542.8189614244513,537.0833626690448,540.8590698242188,1043100,COST,0.0026184923512371228,536.4244907924107,529.5475870768229,0.00844023312722663,0
2023-08-14,542.5981068150442,545.4226897489306,538.438078849367,539.4276123046875,1247600,COST,-0.002646636803181446,536.9433157784598,530.287040201823,0.008233587103840168,0
2023-08-15,539.0240025147183,542.9726359746188,536.2859127173291,536.583740234375,1124300,COST,-0.005272017978764865,537.831316266741,530.8465108235677,0.008294483029519456,0
2023-08-16,539.6485888897039,542.7709992079808,536.7855389387222,537.1026000976562,1340100,COST,0.0009669690383362628,537.919172014509,531.4203918457031,0.008292686536460573,0
2023-08-17,537.5060379085976,538.4187540937476,523.6810117992559,525.6312866210938,1941900,COST,-0.021357769399136695,536.6825474330357,531.7323099772135,0.00914917655972181,0
2023-08-18,525.4486970591362,527.8985760271757,521.788274482676,523.5464477539062,1878100,COST,-0.003966352308648613,534.656755719866,532.3692810058594,0.008054514573724626,0
2023-08-21,522.5089684077786,523.7483627333547,515.2457634802224,521.884521484375,2076100,COST,-0.0031743626122594515,532.1478969029018,532.8880849202474,0.008080410369769801,0
2023-08-22,520.6834626417015,520.6834626417015,516.398534621129,517.234375,1286000,COST,-0.008910297763092823,528.7729404994419,533.1676615397135,0.008243069279997328,0
2023-08-23,517.801274232275,519.9244754768732,515.1880267879113,519.6266479492188,1295800,COST,0.004625123667039155,525.9442313058036,533.2592508951823,0.007771494431402783,0
2023-08-24,519.0971007046923,520.7430935551326,510.9442749260108,511.8009643554687,1587500,COST,-0.015060204523065224,522.4038347516741,533.0755716959635,0.008253992082627263,0
2023-08-25,512.9561059092606,515.7282741255354,510.69412098443087,514.0149536132812,1511500,COST,0.004325879417989675,519.1055995396206,532.7014892578125,0.007764926994734523,0
2023-08-28,515.9305151533813,516.9315532119552,513.1583464913781,516.1134033203125,945800,COST,0.0040824682089113384,517.7459019252232,532.1968851725261,0.00747894433441017,0
2023-08-29,514.3326739594314,522.7357768011361,514.3326739594314,522.447021484375,1468500,COST,0.012271756794759447,517.5888410295759,531.883223470052,0.007852323377420041,0
2023-08-30,522.4083670911358,524.0350902270727,519.1164397020661,521.9559936523438,1292800,COST,-0.0009398614822918594,517.5990513392857,531.5365458170573,0.007847405247612248,0
2023-08-31,519.7807010330906,531.523906398985,519.7807010330906,528.7132568359375,2086500,COST,0.012946040022091543,519.2388916015625,531.3238362630208,0.008168017553036524,0
2023-09-01,532.361278740026,532.755901165002,520.3967051634862,523.8715209960938,1437700,COST,-0.009157583580973405,519.8453020368304,530.9209126790364,0.008313349099012267,0
2023-09-05,525.2962362421559,528.6267047606535,523.6310313578168,524.3336791992188,1714300,COST,0.0008821976087691752,521.6356898716518,530.3390014648437,0.008027452466753718,0
